id,keyword,timestamp,pos1,pos2,neg1,neg2,new1,new2,n_queries,domain,lang,time_elapsed,acc
170,awesome,2019-05-09 03:19:58.120218,"['awesomeness', 'amazing', 'terrific', 'gorgeous', 'incredible', 'funny', 'fantastic', 'wow']","['好玩', '好笑', '真是', '好看', '了不起', '有意思', '太好了', '漂亮']","['hilarious', 'scary']","['笑了', 'lol']",[],[],1,Sentiment Analysis,Chinese,5.18,
170,amazing,2019-05-09 03:20:33.783812,"['incredible', 'astonishing', 'fantastic', 'unbelievable', 'awesome', 'wonderful', 'terrific', 'amazingly']","['惊人', '了不起', '意想不到', '不凡', '不可思議', '好玩']",[],"['好笑', '想象', '风趣', '猜猜']",[],[],2,Sentiment Analysis,Chinese,5.77,
170,delicious,2019-05-09 03:21:30.415899,"['tasty', 'delicacies', 'delightful', 'delicacy', 'crunchy']","['好吃', '爽口', '可口', '香气', '甜点']","['spicy', 'tarts', 'meaty']","['口感', '家常菜', '人情味', '薄荷糖', '品尝']",[],[],3,Sentiment Analysis,Chinese,6.72,
170,love,2019-05-09 03:22:12.092503,"['loves', 'lovers', 'loving', 'loved', 'affection']","['美好', '心情', '人生', '感情', '珍重']","['heartache', 'heartaches']","['心碎', '心酸', '心中', '心疼']",[],[],4,Sentiment Analysis,Chinese,7.42,
170,best,2019-05-09 03:22:58.539533,"['awards', 'favorite', 'outstandingly', 'funniest', 'favourite']","['代表性', '引人注目', '太好了', '毋庸置疑']","['worst', 'sexiest', 'promising', 'accolades']","['美中不足', '不介意', '好不容易', '再好', '不太好', '叫好']",[],[],5,Sentiment Analysis,Chinese,8.18,
170,fantastic,2019-05-09 03:23:46.846256,"['incredible', 'amazing', 'marvellous', 'wonderful', 'incredibles', 'marvels', 'imaginative']","['梦幻', '不可思議', '引人入胜', '想象', '了不起', '迪士尼', '好奇心']","['fantastical', 'strange']","['令人', '荒诞', '意想不到']",[],[],6,Sentiment Analysis,Chinese,8.98,
170,stars,2019-05-09 03:24:27.830140,"['star', 'superstars', 'superstar', 'greats', 'actors', 'cast']","['流星雨', '五角星', '滿分', '歌手']",['suns'],"['地球', '新人', '姊妹篇', '心碎', '打出', '叫好']",[],[],7,Sentiment Analysis,Chinese,9.67,
170,bad,2019-05-09 03:25:00.875193,"['nasty', 'terrible', 'awful', 'stupid', 'horrible', 'poor']","['不好', '难受', '麻烦', '不太好', '不爽']","['good', 'lousy', 'ugly']","['受不了', '怪不得', '有点', '真是', '要不然']",[],[],8,Sentiment Analysis,Chinese,10.22,
170,worth,2019-05-09 03:25:44.376920,"['worthwhile', 'considering', 'worthy', 'mentioning']","['花钱', '账单', '还好']","['just', 'keeping', 'pointless']","['有意思', '不值', '不值得', '没什么', '一下子', '觉得', '明明白白']",[],[],9,Sentiment Analysis,Chinese,10.95,
170,great,2019-05-09 04:25:01.302925,"['tremendous', 'immense', 'enormous', 'greatest', 'huge', 'remarkable', 'immeasurable', 'greatness']","['伟大', '骄傲', '见识', '惊人', '佩服', '引人注目']",[],"['前所未有', '感动', '毋庸置疑', '歌声']",[],[],10,Sentiment Analysis,Chinese,70.23,
170,pretty,2019-05-09 04:27:33.171627,"['quite', 'kinda', 'really', 'fairly']","['得很', '真是', '倒是', '看得']","['awfully', 'ridiculously', 'terribly', 'admittedly', 'darn', 'frankly']","['好像是', '就算是', '不太好', '不知道', '可笑', '呵呵']",[],[],11,Sentiment Analysis,Chinese,72.77,
170,definitely,2019-05-09 04:28:40.306314,[],[],[],[],[],[],12,Sentiment Analysis,Chinese,73.88,
170,friendly,2019-05-09 04:29:16.076722,"['friendlier', 'welcoming', 'hostile', 'natured', 'cheerful', 'easygoing']","['人情味', '人性化', '不介意', '女孩子', '吸引力']",['unfriendly'],"['好奇心', '陌生人', '坦率', '小朋友', '不愉快']",[],[],13,Sentiment Analysis,Chinese,74.48,
170,wonderful,2019-05-09 04:30:12.161214,"['wonderfully', 'delightful', 'marvellous', 'marvelous', 'lovely', 'fascinating', 'amazing', 'beautiful', 'awesome']","['很美', '真是', '不可思議', '太好了', '了不起', '感动', '难忘']",['wondrous'],"['可爱', '风趣', '令人']",[],[],14,Sentiment Analysis,Chinese,75.42,
170,mediocre,2019-05-09 04:31:45.408699,['mediocrity'],"['平淡', '平平', '不差', '不太好']","['underwhelming', 'disappointingly']","['令人', '大失所望', '好笑', '不好', '不及格', '居高不下']",[],[],15,Sentiment Analysis,Chinese,76.97,
170,perfect,2019-05-09 04:33:03.451324,"['flawless', 'perfectionist', 'excellent', 'perfecting', 'flawlessly', 'faultless', 'pleasing', 'wonderful', 'masterful', 'nicest']","['完美', '很美', '在乎', '再好', '笑容']",[],"['不可能', '美中不足', '不好', '平平', '平淡']",[],[],16,Sentiment Analysis,Chinese,78.27,
170,nothing,2019-05-09 04:34:41.302252,"['whatsoever', 'thing', 'nobody']","['找不到', '就不能', '都不能']","['anything', 'something', 'else', 'absolutely', 'everything', 'hardly', 'really']","['不知道', '就算是', '不太', '我看', '不可能', '不在乎', '不只是']",[],[],17,Sentiment Analysis,Chinese,79.9,
170,excellent,2019-05-09 04:36:42.767302,"['excellently', 'superb', 'good', 'impressive', 'admirable', 'remarkable']","['很好', '有趣', '做得', '很有']","['commendable', 'invaluable', 'exceptional', 'decent']","['充足', '佩服', '引人注目', '毋庸置疑', '不太好', '人品']",[],[],18,Sentiment Analysis,Chinese,81.92,
170,better,2019-05-09 04:37:52.738875,"['nicer', 'good', 'quicker', 'neater', 'than', 'differently']","['很好', '好的', '越好', '再好', '做得', '稍微']","['easier', 'decent', 'simpler', 'suited']","['不好', '不太好', '不太', '想好']",[],[],19,Sentiment Analysis,Chinese,83.08,
170,however,2019-05-09 04:38:21.350831,"['although', 'but', 'nevertheless', 'nonetheless', 'though']",[],[],"['另一方面', '之所以', '即使是', '不甚', '意料', '很可能', '不得不', '取而代之', '并不', '太大']",[],[],20,Sentiment Analysis,Chinese,83.57,
170,incredible,2019-05-09 04:39:04.931286,"['amazing', 'astonishing', 'unbelievable', 'fantastic', 'terrific', 'tremendous', 'remarkable', 'phenomenal']","['惊人', '无比', '意想不到', '不可思議', '了不起']",[],"['前所未有', '不凡', '耐性', '令人', '功力']",[],[],21,Sentiment Analysis,Chinese,84.28,
170,good,2019-05-09 04:40:30.453590,"['excellent', 'decent', '#good', 'nice', 'better']","['好好', '太好了', '好啊', '不介意', '好不好']","['bad', 'lousy', 'luck', 'sensible', 'reasonable']","['不好', '不太好', '做得', '在乎', '好笑']",[],[],22,Sentiment Analysis,Chinese,85.72,
170,favorite,2019-05-09 04:41:05.351759,"['favourite', 'favorites', 'favourites', 'liked', 'admirers']",['可爱'],"['best', 'weirdest', 'avid', 'sexiest', 'funniest']","['心酸', '感动', '难忘', '美中不足', '心疼', '好吃', '引人注目', '小朋友', '不介意']",[],[],23,Sentiment Analysis,Chinese,86.3,
170,everything,2019-05-09 04:42:11.072409,"['things', 'thing', 'something', 'everybody']","['在乎', '完完全全']","['everyone', 'anything', 'nothing', 'whatever', 'nobody', 'else']","['真的', '不可能', '不了', '就好', '再好', '事情', '要是', '做到']",[],[],24,Sentiment Analysis,Chinese,87.4,
170,star,2019-05-09 04:43:11.414395,"['stars', 'galaxy', 'superstar']","['流星雨', '五角星']","['stellar', 'galactic', 'supernova', 'starburst', 'starship', 'galaxies', 'nebula']","['滿分', '跨年度', '不起眼', '全家福', '便便', 'soho', '咖啡杯', '四月份']",[],[],25,Sentiment Analysis,Chinese,88.4,
170,loved,2019-05-09 04:43:59.096170,"['adored', 'beloved', 'liked', 'loves', 'love', 'longed', 'admired', 'dearly']","['感动', '亲人', '心里', '爱人']","['hated', 'knew']","['心碎', '心酸', '伤心', '念念不忘', '后悔', '再也不']",[],[],26,Sentiment Analysis,Chinese,89.2,
170,vegas,2019-05-09 04:44:42.426011,"['las', 'casino']","['威尼斯', 'spa', '五星級', '星期天']",[],"['hbo', '哈瓦那', '迪士尼', 'bbq', '香格里拉', '咖啡店']",[],[],27,Sentiment Analysis,Chinese,89.92,
170,really,2019-05-09 04:45:08.350187,"['honestly', 'anyway', 'definitely', 'sure', 'obviously', 'anyways']","['要是', '真是', '我看', '得很']","['think', 'isn', 'why', 'wouldn']","['不知道', '倒是', '就算是', '不太', '要不然', '真不']",[],[],28,Sentiment Analysis,Chinese,90.35,
170,too,2019-05-09 04:47:09.654827,"['quite', 'awfully', 'very', 'terribly', 'enough', 'extremely']","['得很', '太过', '倒是', '真是']","['excessively', 'incredibly', 'ridiculously', 'unnecessarily']","['不太', '搞得', '弄得', '不太好', '看得', '看不']",[],[],29,Sentiment Analysis,Chinese,92.37,
170,always,2019-05-09 04:48:04.637147,"['indeed', 'genuinely', 'so']","['真的', '基本上']","['whenever', 'even', 'wherever', 'but', 'perfectly', 'though', 'if']","['即使是', '不一定', '不管是', '就算是', '要是', '不可能', '之所以', '都不能']",[],[],30,Sentiment Analysis,Chinese,93.28,
320,awesome,2019-05-10 14:12:25.103912,"['awesomeness', 'amazing', 'terrific', 'hilarious', 'fantastic']","['好看', '了不起', '有意思', '太好了']","['gorgeous', 'incredible', 'funny', 'scary', 'wow']","['好玩', '好笑', '真是', '笑了', '漂亮', 'lol']",[],[],1,Sentiment Analysis,Chinese,3.87,
320,amazing,2019-05-10 14:13:02.588650,"['incredible', 'awesome', 'wonderful', 'terrific']","['了不起', '不凡']","['astonishing', 'fantastic', 'unbelievable', 'astounding', 'stupendous', 'amazingly']","['惊人', '意想不到', '好笑', '想象', '风趣', '猜猜', '不可思議', '好玩']",[],[],2,Sentiment Analysis,Chinese,4.48,
320,delicious,2019-05-10 14:13:31.771955,['tasty'],"['好吃', '可口']","['delicacies', 'spicy', 'relish', 'hearty', 'delightful', 'delicacy', 'crunchy', 'tarts', 'meaty']","['爽口', '口感', '家常菜', '香气', '甜点', '人情味', '薄荷糖', '品尝']",[],[],3,Sentiment Analysis,Chinese,4.97,
320,love,2019-05-10 14:14:04.384217,"['loves', 'loving', 'loved']",[],"['lovers', 'unrequited', 'heartache', 'madly', 'longing', 'heartaches']","['心碎', '女人', '美好', '心情', '人生', '感情', '心酸', '心中', '心疼', '珍重']",[],[],4,Sentiment Analysis,Chinese,5.52,
320,best,2019-05-10 14:14:31.632094,"['favorite', 'favourite']",['太好了'],"['worst', 'awards', 'accolade', 'outstandingly', 'sexiest', 'promising', 'funniest', 'accolades']","['美中不足', '不介意', '好不容易', '代表性', '引人注目', '再好', '不太好', '叫好', '毋庸置疑']",[],[],5,Sentiment Analysis,Chinese,5.97,
320,fantastic,2019-05-10 14:14:36.068849,[],[],[],[],[],[],6,Sentiment Analysis,Chinese,6.05,
320,stars,2019-05-10 14:15:00.272786,"['star', 'starred', 'starring']","['五角星', '滿分']","['superstars', 'superstar', 'suns', 'greats', 'actors', 'cast', 'cameos']","['流星雨', '地球', '新人', '姊妹篇', '心碎', '歌手', '打出', '叫好']",[],[],7,Sentiment Analysis,Chinese,6.45,
320,bad,2019-05-10 14:15:43.955218,"['awful', 'horrible', 'poor']","['不好', '不太好']","['good', 'nasty', 'lousy', 'terrible', 'ugly', 'stupid', 'atrocious']","['受不了', '怪不得', '有点', '难受', '麻烦', '真是', '要不然', '不爽']",[],[],8,Sentiment Analysis,Chinese,7.17,
320,worth,2019-05-10 14:16:57.770312,['worthy'],[],"['worthwhile', 'salvaging', 'considering', 'mentioning', 'hassle', 'just', 'whopping', 'keeping', 'pointless']","['有意思', '不值', '不值得', '花钱', '账单', '没什么', '一下子', '觉得', '明明白白', '还好']",[],[],9,Sentiment Analysis,Chinese,8.4,
320,great,2019-05-10 14:17:23.523412,['greatness'],['伟大'],"['tremendous', 'immense', 'enormous', 'greatest', 'huge', 'britain', 'remarkable', 'immeasurable', 'unparalleled']","['骄傲', '前所未有', '感动', '见识', '毋庸置疑', '惊人', '佩服', '引人注目', '歌声']",[],[],10,Sentiment Analysis,Chinese,8.83,
320,pretty,2019-05-10 14:17:46.497250,"['quite', 'kinda']",['得很'],"['awfully', 'really', 'fairly', 'ridiculously', 'terribly', 'admittedly', 'darn', 'frankly']","['真是', '倒是', '好像是', '就算是', '不太好', '不知道', '看得', '可笑', '呵呵']",[],[],11,Sentiment Analysis,Chinese,9.22,
320,definitely,2019-05-10 14:18:11.808037,"['certainly', 'definately', 'surely']",['真是'],"['obviously', 'think', 'really', 'imho', 'anyway', 'anyways', 'definetly']","['倒是', '我看', '要是', '就算是', '不知道', '不一定', '要不然', '就不能', '即使是']",[],[],12,Sentiment Analysis,Chinese,9.63,
320,friendly,2019-05-10 14:18:37.827680,[],['人性化'],"['unfriendly', 'friendlier', 'welcoming', 'hostile', 'courteous', 'natured', 'cordial', 'cheerful', 'easygoing', 'amiable']","['好奇心', '人情味', '陌生人', '坦率', '不介意', '小朋友', '不愉快', '女孩子', '吸引力']",[],[],13,Sentiment Analysis,Chinese,10.07,
320,wonderful,2019-05-10 14:18:58.170830,"['wonderfully', 'delightful']",['太好了'],"['marvellous', 'marvelous', 'lovely', 'fascinating', 'wondrous', 'amazing', 'beautiful', 'awesome']","['可爱', '很美', '真是', '不可思議', '了不起', '风趣', '令人', '感动', '难忘']",[],[],14,Sentiment Analysis,Chinese,10.42,
320,mediocre,2019-05-10 14:19:36.745115,['mediocrity'],"['平淡', '平平']","['lackluster', 'uninspired', 'uninspiring', 'unimpressive', 'lacklustre', 'disappointing', 'subpar', 'underwhelming', 'disappointingly']","['令人', '不差', '大失所望', '不太好', '好笑', '不好', '不及格', '居高不下']",[],[],15,Sentiment Analysis,Chinese,11.05,
320,perfect,2019-05-10 14:19:57.849977,"['flawless', 'perfectionist', 'excellent', 'perfecting', 'flawlessly']",['完美'],"['faultless', 'pleasing', 'wonderful', 'masterful', 'nicest']","['不可能', '很美', '美中不足', '在乎', '不好', '再好', '平平', '平淡', '笑容']",[],[],16,Sentiment Analysis,Chinese,11.4,
320,nothing,2019-05-10 14:20:25.195772,[],[],[],[],[],[],17,Sentiment Analysis,Chinese,11.87,
320,excellent,2019-05-10 14:20:43.595405,"['superb', 'good', 'impressive']",['很好'],"['excellently', 'commendable', 'invaluable', 'exceptional', 'admirable', 'decent', 'remarkable']","['充足', '佩服', '引人注目', '有趣', '毋庸置疑', '不太好', '做得', '很有', '人品']",[],[],18,Sentiment Analysis,Chinese,12.17,
320,better,2019-05-10 14:21:29.548693,['nicer'],['越好'],"['easier', 'decent', 'good', 'quicker', 'neater', 'simpler', 'than', 'suited', 'differently']","['不好', '不太好', '很好', '好的', '不太', '想好', '再好', '做得', '稍微']",[],[],19,Sentiment Analysis,Chinese,12.93,
320,however,2019-05-10 14:22:02.812666,"['although', 'but', 'nevertheless', 'nonetheless', 'though']","['另一方面', '不甚']","['ultimately', 'consequently', 'because', 'despite', 'that']","['之所以', '即使是', '意料', '很可能', '不得不', '取而代之', '并不', '太大']",[],[],20,Sentiment Analysis,Chinese,13.48,
320,incredible,2019-05-10 14:22:29.816554,"['amazing', 'fantastic', 'terrific']","['不可思議', '了不起']","['astonishing', 'unbelievable', 'stupendous', 'astounding', 'tremendous', 'remarkable', 'phenomenal']","['惊人', '无比', '前所未有', '不凡', '耐性', '意想不到', '令人', '功力']",[],[],21,Sentiment Analysis,Chinese,13.93,
320,good,2019-05-10 14:22:49.815964,"['excellent', 'decent', '#good', 'nice']","['好好', '太好了']","['bad', 'lousy', 'luck', 'sensible', 'better', 'reasonable']","['不好', '不太好', '做得', '好啊', '在乎', '好笑', '不介意', '好不好']",[],[],22,Sentiment Analysis,Chinese,14.27,
320,favorite,2019-05-10 14:23:14.385967,"['favourite', 'favorites', 'favourites', 'liked']","['好吃', '引人注目']","['best', 'weirdest', 'admirers', 'avid', 'sexiest', 'funniest']","['心酸', '感动', '难忘', '美中不足', '可爱', '心疼', '小朋友', '不介意']",[],[],23,Sentiment Analysis,Chinese,14.68,
320,everything,2019-05-10 14:23:50.220527,"['things', 'thing', 'anything']",['事情'],"['everyone', 'something', 'nothing', 'everybody', 'whatever', 'nobody', 'else']","['真的', '在乎', '不可能', '完完全全', '不了', '就好', '再好', '要是', '做到']",[],[],24,Sentiment Analysis,Chinese,15.28,
320,star,2019-05-10 14:24:12.133756,['stars'],"['五角星', '滿分']","['stellar', 'galactic', 'galaxy', 'supernova', 'starburst', 'starship', 'superstar', 'galaxies', 'nebula']","['流星雨', '跨年度', '不起眼', '全家福', '便便', 'soho', '咖啡杯', '四月份']",[],[],25,Sentiment Analysis,Chinese,15.65,
320,loved,2019-05-10 14:24:36.983866,"['adored', 'beloved', 'liked']",[],"['hated', 'loves', 'love', 'knew', 'longed', 'admired', 'dearly']","['心碎', '感动', '心酸', '亲人', '伤心', '念念不忘', '心里', '后悔', '爱人', '再也不']",[],[],26,Sentiment Analysis,Chinese,16.05,
320,vegas,2019-05-10 14:25:03.694233,['casino'],[],"['las', 'reno', 'nevada', 'cruces', 'tahoe', 'tucson', 'denver', 'harrah', 'scottsdale']","['威尼斯', 'spa', 'hbo', '哈瓦那', '迪士尼', 'bbq', '香格里拉', '五星級', '咖啡店', '星期天']",[],[],27,Sentiment Analysis,Chinese,16.5,
320,really,2019-05-10 14:25:28.892781,['definitely'],"['真是', '真不']","['think', 'honestly', 'anyway', 'sure', 'isn', 'obviously', 'why', 'wouldn', 'anyways']","['不知道', '要是', '倒是', '就算是', '不太', '我看', '要不然', '得很']",[],[],28,Sentiment Analysis,Chinese,16.92,
320,too,2019-05-10 14:25:51.973619,['quite'],"['得很', '太过']","['excessively', 'awfully', 'very', 'terribly', 'incredibly', 'ridiculously', 'enough', 'unnecessarily', 'extremely']","['不太', '搞得', '弄得', '不太好', '倒是', '真是', '看得', '看不']",[],[],29,Sentiment Analysis,Chinese,17.3,
320,always,2019-05-10 14:26:22.701731,[],[],"['whenever', 'even', 'indeed', 'genuinely', 'so', 'wherever', 'but', 'perfectly', 'though', 'if']","['即使是', '不一定', '不管是', '就算是', '要是', '不可能', '真的', '基本上', '之所以', '都不能']",[],[],30,Sentiment Analysis,Chinese,17.82,
160,awesome,2019-05-09 02:24:15.598198,"['awesomeness', 'amazing', 'terrific', 'gorgeous', 'incredible', 'fantastic', 'wow']","['好看', '了不起', '有意思', '太好了', '漂亮']","['hilarious', 'funny', 'scary']","['好玩', '好笑', '真是', '笑了', 'lol']",[],[],1,Sentiment Analysis,Chinese,4.42,
160,amazing,2019-05-09 02:26:01.371269,"['incredible', 'fantastic', 'awesome', 'wonderful', 'terrific', 'stupendous', 'amazingly']","['了不起', '不凡']","['astonishing', 'unbelievable', 'astounding']","['惊人', '意想不到', '好笑', '想象', '风趣', '猜猜', '不可思議', '好玩']",[],[],2,Sentiment Analysis,Chinese,6.19,
160,delicious,2019-05-09 02:28:52.227469,"['tasty', 'delicacies', 'relish', 'hearty', 'delightful', 'delicacy', 'crunchy']","['好吃', '爽口', '可口', '香气']","['spicy', 'tarts', 'meaty']","['口感', '家常菜', '甜点', '人情味', '薄荷糖', '品尝']",[],[],3,Sentiment Analysis,Chinese,9.04,
160,love,2019-05-09 02:46:49.263572,"['loves', 'loving', 'loved', 'affection', 'longing']","['喜欢', '爱']","['lovers', 'unrequited', 'heartache', 'madly', 'heartaches']",[],[],"['喜欢', '爱']",4,Sentiment Analysis,Chinese,26.99,
160,best,2019-05-09 03:59:08.734435,"['favorite', 'accolade', 'outstandingly', 'accolades', 'favourite']","['代表性', '引人注目', '叫好', '太好了']","['worst', 'awards', 'sexiest', 'promising', 'funniest']","['美中不足', '不介意', '好不容易', '再好', '不太好', '毋庸置疑']",[],[],5,Sentiment Analysis,Chinese,99.3,
160,fantastic,2019-05-09 04:00:39.844713,"['incredible', 'amazing', 'marvellous', 'wonderful', 'marvels']","['梦幻', '引人入胜', '了不起']","['fantastical', 'incredibles', 'strange', 'imaginative', 'surreal']","['不可思議', '令人', '想象', '迪士尼', '荒诞', '好奇心', '意想不到']",[],[],6,Sentiment Analysis,Chinese,100.82,
160,stars,2019-05-09 04:02:36.888076,"['star', 'starred', 'superstars', 'superstar', 'greats', 'actors']","['流星雨', '五角星', '滿分', '地球', '歌手']","['starring', 'suns', 'cast', 'cameos']","['新人', '姊妹篇', '心碎', '打出', '叫好']",[],[],7,Sentiment Analysis,Chinese,102.77,
160,bad,2019-05-09 04:04:00.292488,"['nasty', 'lousy', 'terrible', 'awful', 'horrible', 'atrocious', 'poor']","['不好', '受不了', '难受', '麻烦', '不太好']","['good', 'ugly', 'stupid']","['怪不得', '有点', '真是', '要不然', '不爽']",[],[],8,Sentiment Analysis,Chinese,104.17,
160,worth,2019-05-09 04:06:04.452413,"['worthwhile', 'worthy']",['值得'],"['salvaging', 'considering', 'mentioning', 'hassle', 'just', 'whopping', 'keeping', 'pointless']","['有意思', '不值', '不值得', '花钱', '账单', '没什么', '一下子', '觉得', '明明白白', '还好']",[],['值得'],9,Sentiment Analysis,Chinese,106.24,
160,great,2019-05-09 04:07:04.087168,"['tremendous', 'immense', 'enormous', 'greatest', 'huge', 'remarkable', 'immeasurable', 'greatness']",['伟大'],"['britain', 'unparalleled']","['骄傲', '前所未有', '感动', '见识', '毋庸置疑', '惊人', '佩服', '引人注目', '歌声']",[],[],10,Sentiment Analysis,Chinese,107.24,
160,pretty,2019-05-09 04:08:28.255229,"['quite', 'kinda', 'fairly']","['得很', '真是']","['awfully', 'really', 'ridiculously', 'terribly', 'admittedly', 'darn', 'frankly']","['倒是', '好像是', '就算是', '不太好', '不知道', '看得', '可笑', '呵呵']",[],[],11,Sentiment Analysis,Chinese,108.64,
160,definitely,2019-05-09 04:09:32.047786,"['certainly', 'surely', 'obviously', 'really']",['真是'],"['definately', 'think', 'imho', 'anyway', 'anyways', 'definetly']","['倒是', '我看', '要是', '就算是', '不知道', '不一定', '要不然', '就不能', '即使是']",[],[],12,Sentiment Analysis,Chinese,109.7,
160,friendly,2019-05-09 04:10:40.323350,"['friendlier', 'welcoming', 'courteous', 'cordial', 'easygoing', 'amiable']",['友好'],"['unfriendly', 'hostile', 'natured', 'cheerful']","['好奇心', '人情味', '人性化', '陌生人', '坦率', '不介意', '小朋友', '不愉快', '女孩子', '吸引力']",[],['友好'],13,Sentiment Analysis,Chinese,110.84,
160,wonderful,2019-05-09 04:14:44.725577,"['wonderfully', 'marvellous', 'marvelous', 'lovely', 'fascinating', 'wondrous', 'amazing', 'beautiful', 'awesome']","['很美', '太好了', '了不起']",['delightful'],"['可爱', '真是', '不可思議', '风趣', '令人', '感动', '难忘']",[],[],14,Sentiment Analysis,Chinese,114.9,
160,mediocre,2019-05-09 04:16:37.820225,"['lackluster', 'uninspiring', 'unimpressive', 'disappointing', 'subpar', 'disappointingly', 'mediocrity']","['平平', '不太好', '不好', '不及格']","['uninspired', 'lacklustre', 'underwhelming']","['平淡', '令人', '不差', '大失所望', '好笑', '居高不下']",[],[],15,Sentiment Analysis,Chinese,116.79,
160,perfect,2019-05-09 04:17:21.108980,"['flawless', 'excellent', 'flawlessly', 'faultless', 'pleasing', 'wonderful', 'masterful', 'nicest']","['完美', '很美']","['perfectionist', 'perfecting']","['不可能', '美中不足', '在乎', '不好', '再好', '平平', '平淡', '笑容']",[],[],16,Sentiment Analysis,Chinese,117.52,
160,nothing,2019-05-09 04:18:36.803758,['whatsoever'],['找不到'],"['anything', 'something', 'else', 'absolutely', 'thing', 'everything', 'nobody', 'hardly', 'really']","['不知道', '就不能', '都不能', '就算是', '不太', '我看', '不可能', '不在乎', '不只是']",[],[],17,Sentiment Analysis,Chinese,118.77,
160,excellent,2019-05-09 04:19:18.330158,"['excellently', 'superb', 'good', 'impressive', 'commendable', 'exceptional', 'admirable', 'decent', 'remarkable']","['很好', '佩服']",['invaluable'],"['充足', '引人注目', '有趣', '毋庸置疑', '不太好', '做得', '很有', '人品']",[],[],18,Sentiment Analysis,Chinese,119.47,
160,better,2019-05-09 04:20:16.078017,"['nicer', 'easier', 'decent', 'good', 'quicker', 'neater', 'simpler', 'suited']","['很好', '好的', '越好', '再好']","['than', 'differently']","['不好', '不太好', '不太', '想好', '做得', '稍微']",[],[],19,Sentiment Analysis,Chinese,120.44,
160,however,2019-05-09 04:21:25.987155,"['but', 'nevertheless', 'nonetheless', 'though']","['另一方面', '并不']","['although', 'ultimately', 'consequently', 'because', 'despite', 'that']","['之所以', '即使是', '不甚', '意料', '很可能', '不得不', '取而代之', '太大']",[],[],20,Sentiment Analysis,Chinese,121.59,
160,incredible,2019-05-09 05:02:13.991560,"['amazing', 'stupendous', 'fantastic', 'terrific', 'remarkable', 'phenomenal']","['惊人', '无比', '前所未有', '不凡', '意想不到', '不可思議', '了不起']","['astonishing', 'unbelievable', 'astounding', 'tremendous']","['耐性', '令人', '功力']",[],[],21,Sentiment Analysis,Chinese,162.39,
160,good,2019-05-09 05:04:32.692452,"['excellent', 'decent', 'nice', 'better']","['好好', '太好了']","['#good', 'bad', 'lousy', 'luck', 'sensible', 'reasonable']","['不好', '不太好', '做得', '好啊', '在乎', '好笑', '不介意', '好不好']",[],[],22,Sentiment Analysis,Chinese,164.7,
160,favorite,2019-05-09 05:06:53.797574,"['favourite', 'favorites', 'favourites', 'liked', 'best']",['喜欢'],"['weirdest', 'admirers', 'avid', 'sexiest', 'funniest']","['心酸', '感动', '难忘', '美中不足', '可爱', '心疼', '好吃', '引人注目', '小朋友', '不介意']",[],['喜欢'],23,Sentiment Analysis,Chinese,167.05,
160,everything,2019-05-09 05:07:48.772320,"['things', 'thing', 'something', 'anything']","['完完全全', '事情']","['everyone', 'nothing', 'everybody', 'whatever', 'nobody', 'else']","['真的', '在乎', '不可能', '不了', '就好', '再好', '要是', '做到']",[],[],24,Sentiment Analysis,Chinese,167.97,
160,star,2019-05-09 05:14:47.304231,"['stars', 'stellar', 'supernova', 'superstar']",['五角星'],"['galactic', 'galaxy', 'starburst', 'starship', 'galaxies', 'nebula']","['流星雨', '滿分', '跨年度', '不起眼', '全家福', '便便', 'soho', '咖啡杯', '四月份']",[],[],25,Sentiment Analysis,Chinese,174.95,
160,loved,2019-05-09 05:17:11.078136,"['adored', 'beloved', 'liked', 'loves', 'love', 'longed', 'admired']","['爱', '喜欢']","['hated', 'knew', 'dearly']","['心碎', '感动', '心酸', '亲人', '伤心', '念念不忘', '心里', '后悔', '爱人', '再也不']",[],"['爱', '喜欢']",26,Sentiment Analysis,Chinese,177.35,
160,vegas,2019-05-09 05:21:11.209887,"['nevada', 'casino']","['spa', '五星級']","['las', 'reno', 'cruces', 'tahoe', 'tucson', 'denver', 'harrah', 'scottsdale']","['威尼斯', 'hbo', '哈瓦那', '迪士尼', 'bbq', '香格里拉', '咖啡店', '星期天']",[],[],27,Sentiment Analysis,Chinese,181.35,
160,really,2019-05-09 05:21:47.739467,"['honestly', 'definitely', 'sure', 'obviously']","['真是', '得很']","['think', 'anyway', 'isn', 'why', 'wouldn', 'anyways']","['不知道', '要是', '倒是', '就算是', '不太', '我看', '要不然', '真不']",[],[],28,Sentiment Analysis,Chinese,181.95,
160,too,2019-05-09 05:22:18.029996,"['excessively', 'quite', 'awfully', 'very', 'terribly', 'incredibly', 'ridiculously', 'unnecessarily', 'extremely']","['得很', '太过']",['enough'],"['不太', '搞得', '弄得', '不太好', '倒是', '真是', '看得', '看不']",[],[],29,Sentiment Analysis,Chinese,182.47,
160,always,2019-05-09 05:23:23.234618,"['whenever', 'wherever']",['总是'],"['even', 'indeed', 'genuinely', 'so', 'but', 'perfectly', 'though', 'if']","['即使是', '不一定', '不管是', '就算是', '要是', '不可能', '真的', '基本上', '之所以', '都不能']",[],['总是'],30,Sentiment Analysis,Chinese,183.55,
